annee,mois,jour,jour_semaine,id_ligne,mode_transport,precipitation,vent,neige,temperature,meteo_defavorable,accessibilite,air_conditionne
2026,3,13,0,C01109,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01986,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01595,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01965,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01359,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00189,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00198,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01116,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00554,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00319,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00345,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C00890,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01114,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01900,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C01228,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02170,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00978,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01110,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00112,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00416,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00422,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01322,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01157,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00673,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00208,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01799,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02237,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00085,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00815,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C01801,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00926,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C01752,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02423,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02451,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02579,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02631,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02663,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01624,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01989,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01463,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C02096,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00060,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01545,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00892,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01617,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00173,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01407,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00915,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01047,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00677,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00356,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00592,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01186,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01255,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01954,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C02282,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00238,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00052,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02366,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01048,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C02426,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02675,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00510,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C02482,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C01934,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00228,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01252,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00102,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00710,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02486,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01642,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00464,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C00502,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01674,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00895,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01866,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00083,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00949,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01517,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00484,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C01984,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01200,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01004,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01844,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C01215,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01569,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00049,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01260,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00636,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00823,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02032,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01122,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02072,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C01417,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00579,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01792,bus,2.9,25.0,0.0,8.5,0,,
2026,3,13,0,C01249,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02526,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00121,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01613,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01559,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C01036,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02737,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02095,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C01057,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00546,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01833,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C01017,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02021,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02126,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02153,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01472,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02137,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01277,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00508,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00793,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02036,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01226,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C02049,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C02039,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00962,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01539,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01283,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00853,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01106,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00862,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00028,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00315,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02462,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02630,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02635,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02826,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02276,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01971,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01420,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01444,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00478,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01583,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00787,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00274,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01184,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00678,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01977,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01190,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00649,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00854,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01542,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00287,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C02481,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02497,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02560,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02644,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01618,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01964,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01103,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01797,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01127,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01528,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01253,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00821,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00757,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01405,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00304,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02304,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01203,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02111,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C01476,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02605,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02817,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01848,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C01847,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C01664,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01643,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00418,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01704,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C01392,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02135,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01125,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01550,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00497,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00229,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00092,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01256,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00234,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00244,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00061,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00150,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00301,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00602,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02116,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C00879,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00701,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02360,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00054,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01706,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00957,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00086,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00628,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01808,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02243,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C02269,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02429,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02023,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01421,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00631,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02104,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01274,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01121,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01975,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00098,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01177,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00781,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00365,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00205,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00271,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01837,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C01879,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00342,bus,2.9,25.0,0.0,8.5,0,TRUE,unknown
2026,3,13,0,C01585,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00393,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02539,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02740,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01285,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01787,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02195,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C02272,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00860,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C02146,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00727,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00959,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00082,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00389,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02444,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02537,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00142,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02121,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01500,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00479,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C01135,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01171,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01506,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00159,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00652,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00970,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01777,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01248,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01663,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C02065,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01710,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00076,bus,2.9,25.0,0.0,8.5,0,FALSE,unknown
2026,3,13,0,C02414,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C02744,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02289,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01779,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02164,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01202,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00027,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01794,tram,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C01659,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00033,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00859,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01958,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02538,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01623,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01289,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00522,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00747,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00108,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02801,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00285,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00334,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01250,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C00574,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C02472,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01365,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C02219,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00490,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01408,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C01721,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C02678,bus,2.9,25.0,0.0,8.5,0,,
2026,3,13,0,C02246,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00708,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00335,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02585,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00948,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00941,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C01839,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00611,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00062,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00752,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00250,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01298,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00187,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C00125,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01108,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01433,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01204,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C02478,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00530,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C01134,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01395,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01196,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00221,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02130,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00683,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01084,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C00336,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01726,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00226,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C02035,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C00512,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C00813,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01347,bus,2.9,25.0,0.0,8.5,0,TRUE,FALSE
2026,3,13,0,C01711,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C00826,bus,2.9,25.0,0.0,8.5,0,FALSE,partial
2026,3,13,0,C01320,bus,2.9,25.0,0.0,8.5,0,TRUE,TRUE
2026,3,13,0,C00399,bus,2.9,25.0,0.0,8.5,0,unknown,TRUE
2026,3,13,0,C00731,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C01873,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02433,bus,2.9,25.0,0.0,8.5,0,unknown,unknown
2026,3,13,0,C02453,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02726,bus,2.9,25.0,0.0,8.5,0,unknown,FALSE
2026,3,13,0,C01640,bus,2.9,25.0,0.0,8.5,0,TRUE,partial
2026,3,13,0,C01988,bus,2.9,25.0,0.0,8.5,0,FALSE,FALSE
2026,3,13,0,C02279,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C02118,bus,2.9,25.0,0.0,8.5,0,FALSE,TRUE
2026,3,13,0,C01475,bus,2.9,25.0,0.0,8.5,0,unknown,partial
2026,3,13,0,C00200,bus,2.9,25.0,0.0,8.5,0,unknown,partial
